"","contest_title","precinct","winning_candidate","winning_party","trailing_candidate","trailing_party","winning_count_early","winning_count_person","winning_count_mail","winning_count_total","trailing_count_early","trailing_count_person","trailing_count_mail","trailing_count_total","total_count","Year"
"10155","US SENATE",115,"Cal Cunningham","DEM","Thom Tillis","REP",572,121,201,894,212,72,52,336,1301,2020
"10156","US SENATE",116,"Cal Cunningham","DEM","Thom Tillis","REP",586,133,192,911,151,45,49,245,1215,2020
"10157","US SENATE",117,"Cal Cunningham","DEM","Thom Tillis","REP",839,112,213,1164,233,67,54,354,1603,2020
"10158","US SENATE",118,"Cal Cunningham","DEM","Thom Tillis","REP",769,74,448,1291,733,139,178,1050,2455,2020
"10159","US SENATE",119,"Cal Cunningham","DEM","Thom Tillis","REP",374,67,298,739,311,125,140,576,1366,2020
"10160","US SENATE",120,"Cal Cunningham","DEM","Thom Tillis","REP",737,235,210,1182,162,78,33,273,1574,2020
"10161","US SENATE",121,"Thom Tillis","REP","Cal Cunningham","DEM",1246,264,419,1929,827,82,698,1607,3624,2020
"10162","US SENATE",122,"Cal Cunningham","DEM","Thom Tillis","REP",1834,287,625,2746,954,257,158,1369,4353,2020
"10163","US SENATE",123,"Cal Cunningham","DEM","Thom Tillis","REP",1063,175,300,1538,221,54,65,340,1976,2020
"10164","US SENATE",124,"Cal Cunningham","DEM","Thom Tillis","REP",1118,197,247,1562,165,38,32,235,1884,2020
"10165","US SENATE",125,"Cal Cunningham","DEM","Thom Tillis","REP",475,105,167,747,145,70,30,245,1051,2020
"10166","US SENATE",126,"Cal Cunningham","DEM","Thom Tillis","REP",1501,224,424,2149,216,83,64,363,2650,2020
"10167","US SENATE",127,"Thom Tillis","REP","Cal Cunningham","DEM",1634,315,386,2335,1192,75,832,2099,4567,2020
"10168","US SENATE",128,"Cal Cunningham","DEM","Thom Tillis","REP",1086,115,453,1654,440,130,139,709,2480,2020
"10169","US SENATE",129,"Cal Cunningham","DEM","Thom Tillis","REP",406,97,151,654,170,50,60,280,1000,2020
"10170","US SENATE",130,"Cal Cunningham","DEM","Thom Tillis","REP",603,112,194,909,241,78,74,393,1391,2020
"10171","US SENATE",131,"Thom Tillis","REP","Cal Cunningham","DEM",552,102,160,814,412,45,306,763,1642,2020
"10172","US SENATE",132,"Cal Cunningham","DEM","Thom Tillis","REP",693,173,232,1098,237,98,59,394,1566,2020
"10173","US SENATE",133,"Thom Tillis","REP","Cal Cunningham","DEM",1722,287,280,2289,1230,84,588,1902,4384,2020
"10174","US SENATE",134,"Cal Cunningham","DEM","Thom Tillis","REP",1847,257,956,3060,1774,475,358,2607,5978,2020
"10175","US SENATE",135,"Cal Cunningham","DEM","Thom Tillis","REP",3496,462,848,4806,418,110,123,651,5734,2020
"10176","US SENATE",136,"Thom Tillis","REP","Cal Cunningham","DEM",774,114,303,1191,547,40,420,1007,2272,2020
"10177","US SENATE",137,"Thom Tillis","REP","Cal Cunningham","DEM",1882,367,575,2824,1396,128,921,2445,5429,2020
"10178","US SENATE",138,"Cal Cunningham","DEM","Thom Tillis","REP",1423,208,388,2019,317,86,84,487,2638,2020
"10179","US SENATE",139,"Cal Cunningham","DEM","Thom Tillis","REP",911,99,556,1566,1002,184,234,1420,3104,2020
"10180","US SENATE",140,"Cal Cunningham","DEM","Thom Tillis","REP",1340,148,843,2331,1424,345,447,2216,4724,2020
"10181","US SENATE",141,"Cal Cunningham","DEM","Thom Tillis","REP",1178,182,154,1514,223,57,17,297,1954,2020
"10182","US SENATE",142,"Thom Tillis","REP","Cal Cunningham","DEM",2082,420,427,2929,1483,162,889,2534,5696,2020
"10183","US SENATE",143,"Thom Tillis","REP","Cal Cunningham","DEM",1677,448,435,2560,1257,134,767,2158,4931,2020
"10184","US SENATE",144,"Cal Cunningham","DEM","Thom Tillis","REP",1007,74,529,1610,928,243,215,1386,3108,2020
"10185","US SENATE",145,"Cal Cunningham","DEM","Thom Tillis","REP",3398,324,1674,5396,1746,337,526,2609,8385,2020
"10186","US SENATE",146,"Cal Cunningham","DEM","Thom Tillis","REP",1881,251,609,2741,254,50,63,367,3275,2020
"10187","US SENATE",147,"Cal Cunningham","DEM","Thom Tillis","REP",1389,241,500,2130,315,103,77,495,2779,2020
"10188","US SENATE",148,"Cal Cunningham","DEM","Thom Tillis","REP",3154,263,1721,5138,2555,378,702,3635,9134,2020
"10189","US SENATE",149,"Cal Cunningham","DEM","Thom Tillis","REP",2466,298,834,3598,413,109,116,638,4461,2020
"10190","US SENATE",150,"Cal Cunningham","DEM","Thom Tillis","REP",1310,196,408,1914,597,139,119,855,2924,2020
"10191","US SENATE",151,"Cal Cunningham","DEM","Thom Tillis","REP",2208,238,746,3192,567,132,153,852,4249,2020
"10192","US SENATE",200,"Cal Cunningham","DEM","Thom Tillis","REP",600,123,290,1013,533,193,144,870,1992,2020
"10193","US SENATE",201,"Cal Cunningham","DEM","Thom Tillis","REP",2655,348,1070,4073,1188,231,298,1717,6087,2020
"10194","US SENATE",202,"Thom Tillis","REP","Cal Cunningham","DEM",2854,361,486,3701,2246,189,1053,3488,7528,2020
"10195","US SENATE",203,"Cal Cunningham","DEM","Thom Tillis","REP",2946,394,842,4182,653,137,176,966,5459,2020
"10196","US SENATE",204,"Cal Cunningham","DEM","Thom Tillis","REP",2432,311,775,3518,392,127,100,619,4314,2020
"10197","US SENATE",205,"Cal Cunningham","DEM","Thom Tillis","REP",1452,184,524,2160,546,161,172,879,3183,2020
"10198","US SENATE",206,"Cal Cunningham","DEM","Thom Tillis","REP",1885,201,1351,3437,1251,277,416,1944,5548,2020
"10199","US SENATE",207,"Thom Tillis","REP","Cal Cunningham","DEM",1733,353,346,2432,1251,152,692,2095,4728,2020
"10200","US SENATE",208,"Thom Tillis","REP","Cal Cunningham","DEM",1827,404,332,2563,921,108,506,1535,4247,2020
"10201","US SENATE",209,"Thom Tillis","REP","Cal Cunningham","DEM",1319,298,333,1950,1190,144,564,1898,4047,2020
"10202","US SENATE",210,"Cal Cunningham","DEM","Thom Tillis","REP",3086,342,705,4133,343,90,101,534,4858,2020
"10203","US SENATE",211,"Cal Cunningham","DEM","Thom Tillis","REP",4487,553,1183,6223,1003,209,215,1427,8024,2020
"10204","US SENATE",212,"Cal Cunningham","DEM","Thom Tillis","REP",4901,581,1628,7110,878,246,239,1363,8857,2020
"10205","US SENATE",213,"Cal Cunningham","DEM","Thom Tillis","REP",2196,330,540,3066,279,67,74,420,3685,2020
"10206","US SENATE",214,"Cal Cunningham","DEM","Thom Tillis","REP",1423,143,544,2110,425,127,117,669,2925,2020
"10207","US SENATE",215,"Cal Cunningham","DEM","Thom Tillis","REP",911,84,469,1464,1018,205,173,1396,3020,2020
"10208","US SENATE",216,"Cal Cunningham","DEM","Thom Tillis","REP",1248,139,706,2093,1219,262,265,1746,4024,2020
"10209","US SENATE",217,"Cal Cunningham","DEM","Thom Tillis","REP",728,89,378,1195,632,164,161,957,2231,2020
"10210","US SENATE",218,"Thom Tillis","REP","Cal Cunningham","DEM",826,295,132,1253,508,82,284,874,2232,2020
"10211","US SENATE",219,"Thom Tillis","REP","Cal Cunningham","DEM",872,186,150,1208,596,71,239,906,2212,2020
"10212","US SENATE",220,"Thom Tillis","REP","Cal Cunningham","DEM",1165,221,224,1610,625,61,429,1115,2808,2020
"10213","US SENATE",221,"Thom Tillis","REP","Cal Cunningham","DEM",1796,319,354,2469,830,85,436,1351,3985,2020
"10214","US SENATE",222,"Cal Cunningham","DEM","Thom Tillis","REP",2963,461,699,4123,724,206,174,1104,5518,2020
"10215","US SENATE",223,"Cal Cunningham","DEM","Thom Tillis","REP",2739,315,835,3889,1311,268,297,1876,6060,2020
"10216","US SENATE",224,"Cal Cunningham","DEM","Thom Tillis","REP",903,202,311,1416,502,288,99,889,2436,2020
"10217","US SENATE",225,"Cal Cunningham","DEM","Thom Tillis","REP",625,140,325,1090,468,269,142,879,2084,2020
"10218","US SENATE",226,"Cal Cunningham","DEM","Thom Tillis","REP",995,139,537,1671,933,198,203,1334,3161,2020
"10219","US SENATE",227,"Cal Cunningham","DEM","Thom Tillis","REP",1703,160,1159,3022,1843,392,506,2741,5993,2020
"10220","US SENATE",228,"Cal Cunningham","DEM","Thom Tillis","REP",1519,222,583,2324,579,161,108,848,3365,2020
"10221","US SENATE",229,"Cal Cunningham","DEM","Thom Tillis","REP",3480,326,1662,5468,2461,416,788,3665,9547,2020
"10222","US SENATE",230,"Cal Cunningham","DEM","Thom Tillis","REP",3767,350,1345,5462,1396,306,307,2009,7824,2020
"10223","US SENATE",231,"Cal Cunningham","DEM","Thom Tillis","REP",1264,221,793,2278,891,277,250,1418,3885,2020
"10224","US SENATE",232,"Cal Cunningham","DEM","Thom Tillis","REP",1148,129,809,2086,1350,361,307,2018,4240,2020
"10225","US SENATE",233,"Thom Tillis","REP","Cal Cunningham","DEM",1292,241,545,2078,847,93,781,1721,3893,2020
"10226","US SENATE",234,"Cal Cunningham","DEM","Thom Tillis","REP",890,142,397,1429,885,190,137,1212,2791,2020
"10227","US SENATE",235,"Cal Cunningham","DEM","Thom Tillis","REP",896,164,411,1471,732,187,190,1109,2718,2020
"10228","US SENATE",236,"Thom Tillis","REP","Cal Cunningham","DEM",1870,414,348,2632,1036,108,462,1606,4431,2020
"10229","US SENATE",237,"Cal Cunningham","DEM","Thom Tillis","REP",1651,288,530,2469,330,119,120,569,3226,2020
"10230","US SENATE",238,"Cal Cunningham","DEM","Thom Tillis","REP",1135,120,507,1762,434,105,137,676,2533,2020
"10231","US SENATE",239,"Cal Cunningham","DEM","Thom Tillis","REP",1438,139,506,2083,446,124,103,673,2880,2020
"10232","US SENATE",240,"Thom Tillis","REP","Cal Cunningham","DEM",1928,471,468,2867,1327,174,872,2373,5451,2020
"10233","US SENATE",241,"Cal Cunningham","DEM","Thom Tillis","REP",2377,187,1034,3598,2210,334,547,3091,6977,2020
"10234","US SENATE",242,"Thom Tillis","REP","Cal Cunningham","DEM",1319,248,262,1829,479,50,290,819,2709,2020
"10235","US SENATE",243,"Cal Cunningham","DEM","Thom Tillis","REP",3452,347,1317,5116,1779,358,434,2571,8071,2020
"10236","NC SUPREME COURT CHIEF JUSTICE SEAT 01",1,"Cheri Beasley","DEM","Paul Newby","REP",448,60,342,850,322,152,140,614,1464,2020
"10237","NC SUPREME COURT CHIEF JUSTICE SEAT 01",2,"Cheri Beasley","DEM","Paul Newby","REP",1229,179,571,1979,406,143,128,677,2656,2020
"10238","NC SUPREME COURT CHIEF JUSTICE SEAT 01",3,"Cheri Beasley","DEM","Paul Newby","REP",836,196,240,1272,92,44,34,170,1442,2020
"10239","NC SUPREME COURT CHIEF JUSTICE SEAT 01",4,"Cheri Beasley","DEM","Paul Newby","REP",793,153,287,1233,214,68,74,356,1589,2020
"10240","NC SUPREME COURT CHIEF JUSTICE SEAT 01",5,"Cheri Beasley","DEM","Paul Newby","REP",566,156,168,890,96,66,35,197,1087,2020
"10241","NC SUPREME COURT CHIEF JUSTICE SEAT 01",6,"Cheri Beasley","DEM","Paul Newby","REP",798,204,272,1274,168,62,43,273,1547,2020
"10242","NC SUPREME COURT CHIEF JUSTICE SEAT 01",7,"Cheri Beasley","DEM","Paul Newby","REP",714,128,339,1181,236,95,97,428,1609,2020
"10243","NC SUPREME COURT CHIEF JUSTICE SEAT 01",8,"Paul Newby","REP","Cheri Beasley","DEM",614,137,265,1016,477,57,399,933,1949,2020
"10244","NC SUPREME COURT CHIEF JUSTICE SEAT 01",9,"Cheri Beasley","DEM","Paul Newby","REP",1455,200,946,2601,731,284,238,1253,3854,2020
"10245","NC SUPREME COURT CHIEF JUSTICE SEAT 01",10,"Cheri Beasley","DEM","Paul Newby","REP",885,105,472,1462,498,184,150,832,2294,2020
"10246","NC SUPREME COURT CHIEF JUSTICE SEAT 01",11,"Cheri Beasley","DEM","Paul Newby","REP",3158,390,1312,4860,1411,367,380,2158,7018,2020
"10247","NC SUPREME COURT CHIEF JUSTICE SEAT 01",12,"Cheri Beasley","DEM","Paul Newby","REP",1016,186,267,1469,167,44,26,237,1706,2020
"10248","NC SUPREME COURT CHIEF JUSTICE SEAT 01",13,"Cheri Beasley","DEM","Paul Newby","REP",1515,263,532,2310,474,132,118,724,3034,2020
"10249","NC SUPREME COURT CHIEF JUSTICE SEAT 01",14,"Cheri Beasley","DEM","Paul Newby","REP",1479,283,528,2290,277,113,84,474,2764,2020
"10250","NC SUPREME COURT CHIEF JUSTICE SEAT 01",15,"Cheri Beasley","DEM","Paul Newby","REP",1670,212,914,2796,472,178,183,833,3629,2020
"10251","NC SUPREME COURT CHIEF JUSTICE SEAT 01",16,"Cheri Beasley","DEM","Paul Newby","REP",1518,298,367,2183,49,12,5,66,2249,2020
"10252","NC SUPREME COURT CHIEF JUSTICE SEAT 01",17,"Cheri Beasley","DEM","Paul Newby","REP",756,238,202,1196,98,44,21,163,1359,2020
"10253","NC SUPREME COURT CHIEF JUSTICE SEAT 01",18,"Paul Newby","REP","Cheri Beasley","DEM",458,147,198,803,338,56,319,713,1516,2020
"10254","NC SUPREME COURT CHIEF JUSTICE SEAT 01",19,"Cheri Beasley","DEM","Paul Newby","REP",457,49,269,775,498,82,142,722,1497,2020
"10255","NC SUPREME COURT CHIEF JUSTICE SEAT 01",20,"Cheri Beasley","DEM","Paul Newby","REP",703,73,506,1282,470,140,190,800,2082,2020
"10256","NC SUPREME COURT CHIEF JUSTICE SEAT 01",21,"Cheri Beasley","DEM","Paul Newby","REP",731,128,376,1235,368,148,124,640,1875,2020
"10257","NC SUPREME COURT CHIEF JUSTICE SEAT 01",22,"Cheri Beasley","DEM","Paul Newby","REP",2693,428,1326,4447,1491,490,429,2410,6857,2020
"10258","NC SUPREME COURT CHIEF JUSTICE SEAT 01",23,"Cheri Beasley","DEM","Paul Newby","REP",949,191,247,1387,168,58,49,275,1662,2020
"10259","NC SUPREME COURT CHIEF JUSTICE SEAT 01",24,"Cheri Beasley","DEM","Paul Newby","REP",1204,236,245,1685,212,75,58,345,2030,2020
"10260","NC SUPREME COURT CHIEF JUSTICE SEAT 01",25,"Cheri Beasley","DEM","Paul Newby","REP",1186,201,216,1603,26,5,8,39,1642,2020
"10261","NC SUPREME COURT CHIEF JUSTICE SEAT 01",26,"Cheri Beasley","DEM","Paul Newby","REP",1582,297,395,2274,174,79,49,302,2576,2020
"10262","NC SUPREME COURT CHIEF JUSTICE SEAT 01",27,"Cheri Beasley","DEM","Paul Newby","REP",1054,253,252,1559,84,52,27,163,1722,2020
"10263","NC SUPREME COURT CHIEF JUSTICE SEAT 01",28,"Cheri Beasley","DEM","Paul Newby","REP",896,188,318,1402,125,89,49,263,1665,2020
"10264","NC SUPREME COURT CHIEF JUSTICE SEAT 01",29,"Cheri Beasley","DEM","Paul Newby","REP",722,154,340,1216,197,95,62,354,1570,2020
"10265","NC SUPREME COURT CHIEF JUSTICE SEAT 01",30,"Cheri Beasley","DEM","Paul Newby","REP",1540,221,700,2461,342,138,101,581,3042,2020
"10266","NC SUPREME COURT CHIEF JUSTICE SEAT 01",31,"Cheri Beasley","DEM","Paul Newby","REP",1108,193,233,1534,75,29,14,118,1652,2020
"10267","NC SUPREME COURT CHIEF JUSTICE SEAT 01",32,"Paul Newby","REP","Cheri Beasley","DEM",555,190,254,999,411,59,355,825,1824,2020
"10268","NC SUPREME COURT CHIEF JUSTICE SEAT 01",33,"Cheri Beasley","DEM","Paul Newby","REP",801,166,241,1208,196,91,49,336,1544,2020
"10269","NC SUPREME COURT CHIEF JUSTICE SEAT 01",34,"Cheri Beasley","DEM","Paul Newby","REP",1020,205,362,1587,355,131,92,578,2165,2020
"10270","NC SUPREME COURT CHIEF JUSTICE SEAT 01",35,"Cheri Beasley","DEM","Paul Newby","REP",568,79,284,931,408,110,123,641,1572,2020
"10271","NC SUPREME COURT CHIEF JUSTICE SEAT 01",36,"Cheri Beasley","DEM","Paul Newby","REP",604,86,490,1180,589,193,202,984,2164,2020
"10272","NC SUPREME COURT CHIEF JUSTICE SEAT 01",37,"Cheri Beasley","DEM","Paul Newby","REP",710,103,287,1100,501,146,133,780,1880,2020
"10273","NC SUPREME COURT CHIEF JUSTICE SEAT 01",38,"Cheri Beasley","DEM","Paul Newby","REP",635,152,306,1093,279,144,96,519,1612,2020
"10274","NC SUPREME COURT CHIEF JUSTICE SEAT 01",39,"Cheri Beasley","DEM","Paul Newby","REP",1218,242,220,1680,93,25,14,132,1812,2020
"10275","NC SUPREME COURT CHIEF JUSTICE SEAT 01",40,"Cheri Beasley","DEM","Paul Newby","REP",1056,332,186,1574,114,62,16,192,1766,2020
"10276","NC SUPREME COURT CHIEF JUSTICE SEAT 01",41,"Cheri Beasley","DEM","Paul Newby","REP",1102,269,212,1583,122,42,28,192,1775,2020
"10277","NC SUPREME COURT CHIEF JUSTICE SEAT 01",42,"Cheri Beasley","DEM","Paul Newby","REP",1124,287,302,1713,48,27,10,85,1798,2020
"10278","NC SUPREME COURT CHIEF JUSTICE SEAT 01",43,"Cheri Beasley","DEM","Paul Newby","REP",1313,273,328,1914,166,43,53,262,2176,2020
"10279","NC SUPREME COURT CHIEF JUSTICE SEAT 01",44,"Cheri Beasley","DEM","Paul Newby","REP",671,95,307,1073,223,86,76,385,1458,2020
"10280","NC SUPREME COURT CHIEF JUSTICE SEAT 01",45,"Cheri Beasley","DEM","Paul Newby","REP",697,166,284,1147,249,93,54,396,1543,2020
"10281","NC SUPREME COURT CHIEF JUSTICE SEAT 01",46,"Cheri Beasley","DEM","Paul Newby","REP",1101,194,377,1672,264,122,61,447,2119,2020
"10282","NC SUPREME COURT CHIEF JUSTICE SEAT 01",47,"Cheri Beasley","DEM","Paul Newby","REP",798,88,596,1482,617,132,258,1007,2489,2020
"10283","NC SUPREME COURT CHIEF JUSTICE SEAT 01",48,"Paul Newby","REP","Cheri Beasley","DEM",578,147,226,951,431,49,364,844,1795,2020
"10284","NC SUPREME COURT CHIEF JUSTICE SEAT 01",49,"Cheri Beasley","DEM","Paul Newby","REP",836,102,438,1376,581,166,164,911,2287,2020
"10285","NC SUPREME COURT CHIEF JUSTICE SEAT 01",50,"Cheri Beasley","DEM","Paul Newby","REP",663,71,271,1005,353,80,82,515,1520,2020
"10286","NC SUPREME COURT CHIEF JUSTICE SEAT 01",51,"Cheri Beasley","DEM","Paul Newby","REP",846,144,450,1440,476,184,156,816,2256,2020
"10287","NC SUPREME COURT CHIEF JUSTICE SEAT 01",52,"Cheri Beasley","DEM","Paul Newby","REP",1202,249,272,1723,82,39,25,146,1869,2020
"10288","NC SUPREME COURT CHIEF JUSTICE SEAT 01",53,"Cheri Beasley","DEM","Paul Newby","REP",1304,338,304,1946,125,51,45,221,2167,2020
"10289","NC SUPREME COURT CHIEF JUSTICE SEAT 01",54,"Cheri Beasley","DEM","Paul Newby","REP",1382,260,391,2033,142,53,28,223,2256,2020
"10290","NC SUPREME COURT CHIEF JUSTICE SEAT 01",55,"Cheri Beasley","DEM","Paul Newby","REP",745,156,170,1071,34,6,8,48,1119,2020
"10291","NC SUPREME COURT CHIEF JUSTICE SEAT 01",56,"Cheri Beasley","DEM","Paul Newby","REP",687,184,180,1051,47,13,7,67,1118,2020
"10292","NC SUPREME COURT CHIEF JUSTICE SEAT 01",57,"Cheri Beasley","DEM","Paul Newby","REP",596,64,405,1065,522,114,205,841,1906,2020
"10293","NC SUPREME COURT CHIEF JUSTICE SEAT 01",58,"Cheri Beasley","DEM","Paul Newby","REP",673,124,350,1147,522,145,123,790,1937,2020
"10294","NC SUPREME COURT CHIEF JUSTICE SEAT 01",59,"Cheri Beasley","DEM","Paul Newby","REP",374,74,209,657,239,100,66,405,1062,2020
"10295","NC SUPREME COURT CHIEF JUSTICE SEAT 01",60,"Cheri Beasley","DEM","Paul Newby","REP",862,197,263,1322,56,25,21,102,1424,2020
"10296","NC SUPREME COURT CHIEF JUSTICE SEAT 01",61,"Cheri Beasley","DEM","Paul Newby","REP",861,138,398,1397,266,84,137,487,1884,2020
"10297","NC SUPREME COURT CHIEF JUSTICE SEAT 01",62,"Cheri Beasley","DEM","Paul Newby","REP",736,202,259,1197,160,67,46,273,1470,2020
"10298","NC SUPREME COURT CHIEF JUSTICE SEAT 01",63,"Cheri Beasley","DEM","Paul Newby","REP",802,202,227,1231,212,95,72,379,1610,2020
"10299","NC SUPREME COURT CHIEF JUSTICE SEAT 01",64,"Cheri Beasley","DEM","Paul Newby","REP",459,55,190,704,198,38,28,264,968,2020
"10300","NC SUPREME COURT CHIEF JUSTICE SEAT 01",65,"Cheri Beasley","DEM","Paul Newby","REP",480,51,236,767,319,110,91,520,1287,2020
"10301","NC SUPREME COURT CHIEF JUSTICE SEAT 01",66,"Cheri Beasley","DEM","Paul Newby","REP",502,52,311,865,311,103,104,518,1383,2020
"10302","NC SUPREME COURT CHIEF JUSTICE SEAT 01",67,"Cheri Beasley","DEM","Paul Newby","REP",382,51,285,718,386,131,112,629,1347,2020
"10303","NC SUPREME COURT CHIEF JUSTICE SEAT 01",68,"Cheri Beasley","DEM","Paul Newby","REP",659,139,264,1062,231,91,86,408,1470,2020
"10304","NC SUPREME COURT CHIEF JUSTICE SEAT 01",69,"Paul Newby","REP","Cheri Beasley","DEM",1176,285,407,1868,963,108,760,1831,3699,2020
"10305","NC SUPREME COURT CHIEF JUSTICE SEAT 01",70,"Cheri Beasley","DEM","Paul Newby","REP",576,60,409,1045,608,147,210,965,2010,2020
"10306","NC SUPREME COURT CHIEF JUSTICE SEAT 01",71,"Paul Newby","REP","Cheri Beasley","DEM",542,183,238,963,455,62,294,811,1774,2020
"10307","NC SUPREME COURT CHIEF JUSTICE SEAT 01",72,"Cheri Beasley","DEM","Paul Newby","REP",425,86,240,751,354,125,121,600,1351,2020
"10308","NC SUPREME COURT CHIEF JUSTICE SEAT 01",73,"Cheri Beasley","DEM","Paul Newby","REP",490,105,253,848,388,144,99,631,1479,2020
"10309","NC SUPREME COURT CHIEF JUSTICE SEAT 01",74,"Cheri Beasley","DEM","Paul Newby","REP",821,71,463,1355,868,168,244,1280,2635,2020
"10310","NC SUPREME COURT CHIEF JUSTICE SEAT 01",75,"Cheri Beasley","DEM","Paul Newby","REP",833,72,580,1485,879,179,418,1476,2961,2020
"10311","NC SUPREME COURT CHIEF JUSTICE SEAT 01",76,"Cheri Beasley","DEM","Paul Newby","REP",849,90,472,1411,737,191,206,1134,2545,2020
"10312","NC SUPREME COURT CHIEF JUSTICE SEAT 01",77,"Cheri Beasley","DEM","Paul Newby","REP",1084,198,276,1558,114,49,34,197,1755,2020
"10313","NC SUPREME COURT CHIEF JUSTICE SEAT 01",78,"Cheri Beasley","DEM","Paul Newby","REP",916,221,305,1442,273,111,63,447,1889,2020
"10314","NC SUPREME COURT CHIEF JUSTICE SEAT 01",79,"Cheri Beasley","DEM","Paul Newby","REP",773,219,253,1245,216,149,76,441,1686,2020
"10315","NC SUPREME COURT CHIEF JUSTICE SEAT 01",80,"Cheri Beasley","DEM","Paul Newby","REP",1332,336,334,2002,316,151,92,559,2561,2020
"10316","NC SUPREME COURT CHIEF JUSTICE SEAT 01",81,"Cheri Beasley","DEM","Paul Newby","REP",1838,348,465,2651,336,118,96,550,3201,2020
"10317","NC SUPREME COURT CHIEF JUSTICE SEAT 01",82,"Cheri Beasley","DEM","Paul Newby","REP",1351,393,316,2060,103,36,15,154,2214,2020
"10318","NC SUPREME COURT CHIEF JUSTICE SEAT 01",83,"Cheri Beasley","DEM","Paul Newby","REP",1170,220,434,1824,481,135,130,746,2570,2020
"10319","NC SUPREME COURT CHIEF JUSTICE SEAT 01",84,"Cheri Beasley","DEM","Paul Newby","REP",862,190,252,1304,155,43,85,283,1587,2020
"10320","NC SUPREME COURT CHIEF JUSTICE SEAT 01",85,"Cheri Beasley","DEM","Paul Newby","REP",807,92,450,1349,459,126,157,742,2091,2020
"10321","NC SUPREME COURT CHIEF JUSTICE SEAT 01",86,"Paul Newby","REP","Cheri Beasley","DEM",655,137,247,1039,472,47,333,852,1891,2020
"10322","NC SUPREME COURT CHIEF JUSTICE SEAT 01",87,"Cheri Beasley","DEM","Paul Newby","REP",808,137,419,1364,593,186,118,897,2261,2020
"10323","NC SUPREME COURT CHIEF JUSTICE SEAT 01",88,"Cheri Beasley","DEM","Paul Newby","REP",820,100,360,1280,614,182,119,915,2195,2020
"10324","NC SUPREME COURT CHIEF JUSTICE SEAT 01",89,"Cheri Beasley","DEM","Paul Newby","REP",2449,351,660,3460,904,216,232,1352,4812,2020
"10325","NC SUPREME COURT CHIEF JUSTICE SEAT 01",90,"Cheri Beasley","DEM","Paul Newby","REP",420,75,287,782,394,125,117,636,1418,2020
"10326","NC SUPREME COURT CHIEF JUSTICE SEAT 01",91,"Cheri Beasley","DEM","Paul Newby","REP",1201,81,826,2108,1347,267,391,2005,4113,2020
"10327","NC SUPREME COURT CHIEF JUSTICE SEAT 01",92,"Cheri Beasley","DEM","Paul Newby","REP",723,73,523,1319,801,123,344,1268,2587,2020
"10328","NC SUPREME COURT CHIEF JUSTICE SEAT 01",93,"Paul Newby","REP","Cheri Beasley","DEM",592,152,142,886,383,69,246,698,1584,2020
"10329","NC SUPREME COURT CHIEF JUSTICE SEAT 01",94,"Cheri Beasley","DEM","Paul Newby","REP",697,160,240,1097,318,72,85,475,1572,2020
"10330","NC SUPREME COURT CHIEF JUSTICE SEAT 01",95,"Cheri Beasley","DEM","Paul Newby","REP",744,165,224,1133,186,36,42,264,1397,2020
"10331","NC SUPREME COURT CHIEF JUSTICE SEAT 01",96,"Cheri Beasley","DEM","Paul Newby","REP",635,70,364,1069,475,144,135,754,1823,2020
"10332","NC SUPREME COURT CHIEF JUSTICE SEAT 01",97,"Cheri Beasley","DEM","Paul Newby","REP",583,181,174,938,99,56,29,184,1122,2020
"10333","NC SUPREME COURT CHIEF JUSTICE SEAT 01",98,"Cheri Beasley","DEM","Paul Newby","REP",872,269,265,1406,130,89,32,251,1657,2020
"10334","NC SUPREME COURT CHIEF JUSTICE SEAT 01",99,"Cheri Beasley","DEM","Paul Newby","REP",864,235,202,1301,115,61,25,201,1502,2020
"10335","NC SUPREME COURT CHIEF JUSTICE SEAT 01",100,"Cheri Beasley","DEM","Paul Newby","REP",747,101,505,1353,763,155,216,1134,2487,2020
"10336","NC SUPREME COURT CHIEF JUSTICE SEAT 01",101,"Cheri Beasley","DEM","Paul Newby","REP",661,89,349,1099,668,120,194,982,2081,2020
"10337","NC SUPREME COURT CHIEF JUSTICE SEAT 01",102,"Cheri Beasley","DEM","Paul Newby","REP",1627,341,564,2532,637,232,152,1021,3553,2020
"10338","NC SUPREME COURT CHIEF JUSTICE SEAT 01",103,"Cheri Beasley","DEM","Paul Newby","REP",866,79,554,1499,914,248,244,1406,2905,2020
"10339","NC SUPREME COURT CHIEF JUSTICE SEAT 01",104,"Cheri Beasley","DEM","Paul Newby","REP",1284,252,375,1911,115,55,54,224,2135,2020
"10340","NC SUPREME COURT CHIEF JUSTICE SEAT 01",105,"Cheri Beasley","DEM","Paul Newby","REP",1854,322,435,2611,323,113,79,515,3126,2020
"10341","NC SUPREME COURT CHIEF JUSTICE SEAT 01",106,"Cheri Beasley","DEM","Paul Newby","REP",509,47,309,865,449,87,131,667,1532,2020
"10342","NC SUPREME COURT CHIEF JUSTICE SEAT 01",107,"Cheri Beasley","DEM","Paul Newby","REP",1663,278,499,2440,307,62,76,445,2885,2020
"10343","NC SUPREME COURT CHIEF JUSTICE SEAT 01",108,"Cheri Beasley","DEM","Paul Newby","REP",916,176,257,1349,135,52,42,229,1578,2020
"10344","NC SUPREME COURT CHIEF JUSTICE SEAT 01",109,"Cheri Beasley","DEM","Paul Newby","REP",1114,141,541,1796,336,130,106,572,2368,2020
